timestamp,method,num_slices,num_vnfs_per_slice,seed,u,v,bw_used,bw_capacity,bw_utilization
2026-01-27 14:44:33,A*,64,2,1,1,2,180.0,1000.0,0.18
2026-01-27 14:44:33,A*,64,2,1,6,5,165.0,500.0,0.33
2026-01-27 14:44:33,A*,64,2,1,11,3,15.0,500.0,0.03
2026-01-27 14:44:33,A*,64,2,1,6,7,150.0,500.0,0.3
2026-01-27 14:44:33,A*,64,2,1,11,8,150.0,1000.0,0.15
2026-01-27 14:44:33,A*,64,2,1,1,3,150.0,250.0,0.6
2026-01-27 14:44:33,A*,64,2,1,11,10,150.0,500.0,0.3
2026-01-27 14:44:33,ABO,64,2,1,6,2,360.0,500.0,0.72
2026-01-27 14:44:33,ABO,64,2,1,6,5,360.0,500.0,0.72
2026-01-27 14:44:33,ABO,64,2,1,6,7,240.0,500.0,0.48
2026-01-27 14:44:33,ABO,64,2,1,2,1,120.0,1000.0,0.12
2026-01-27 14:44:33,ABO,64,2,1,5,4,120.0,500.0,0.24
2026-01-27 14:44:33,FABO,64,2,1,1,2,195.0,1000.0,0.195
2026-01-27 14:44:33,FABO,64,2,1,3,4,15.0,500.0,0.03
2026-01-27 14:44:33,FABO,64,2,1,5,6,15.0,500.0,0.03
2026-01-27 14:44:33,FABO,64,2,1,7,9,15.0,1000.0,0.015
2026-01-27 14:44:33,FABO,64,2,1,8,11,15.0,1000.0,0.015
2026-01-27 14:44:33,FABO,64,2,1,10,12,15.0,1000.0,0.015
2026-01-27 14:44:33,FABO,64,2,1,6,5,60.0,500.0,0.12
2026-01-27 14:44:33,FABO,64,2,1,11,3,30.0,500.0,0.06
2026-01-27 14:44:33,FABO,64,2,1,6,7,75.0,500.0,0.15
2026-01-27 14:44:33,FABO,64,2,1,11,8,210.0,1000.0,0.21
2026-01-27 14:44:33,FABO,64,2,1,11,10,15.0,500.0,0.03
2026-01-27 14:44:33,FABO,64,2,1,4,3,45.0,500.0,0.09
2026-01-27 14:44:33,FABO,64,2,1,6,2,45.0,500.0,0.09
2026-01-27 14:44:33,FABO,64,2,1,9,8,15.0,1000.0,0.015
2026-01-27 14:44:33,FABO,64,2,1,12,10,60.0,1000.0,0.06
2026-01-27 14:44:33,FABO,64,2,1,4,5,45.0,500.0,0.09
2026-01-27 14:44:33,FABO,64,2,1,9,7,75.0,1000.0,0.075
2026-01-27 14:44:33,FABO,64,2,1,12,3,15.0,500.0,0.03
2026-01-27 14:44:33,Best Fit,64,2,1,6,2,480.0,500.0,0.96
2026-01-27 14:44:33,Best Fit,64,2,1,6,5,240.0,500.0,0.48
2026-01-27 14:44:33,Best Fit,64,2,1,6,7,240.0,500.0,0.48
2026-01-27 14:44:33,Best Fit,64,2,1,2,1,240.0,1000.0,0.24
2026-01-27 14:44:33,First Fit,64,2,1,1,2,255.0,1000.0,0.255
2026-01-27 14:44:33,First Fit,64,2,1,1,3,240.0,250.0,0.96
2026-01-27 14:44:33,First Fit,64,2,1,2,4,15.0,500.0,0.03
2026-01-27 14:44:33,First Fit,64,2,1,5,4,240.0,500.0,0.48
2026-01-27 14:44:33,First Fit,64,2,1,4,2,240.0,500.0,0.48
2026-01-27 14:44:33,First Fit,64,2,1,2,1,240.0,1000.0,0.24
2026-01-27 14:44:33,First Fit,64,2,1,6,7,225.0,500.0,0.45
2026-01-27 14:44:33,Energy-Aware A*,64,2,1,2,6,480.0,500.0,0.96
2026-01-27 14:44:33,Energy-Aware A*,64,2,1,5,6,240.0,500.0,0.48
2026-01-27 14:44:33,Energy-Aware A*,64,2,1,7,6,240.0,500.0,0.48
2026-01-27 14:44:33,Energy-Aware A*,64,2,1,1,2,240.0,1000.0,0.24
